business_id,name,stars,review_count,price_range,city,address,categories,profile_text
dfoptDebFhEZCZwFxuZ6_w,Somerset Splits,4.5,46,2.67,Philadelphia,2600 E Somerset St,"Ice Cream & Frozen Yogurt, Food","Somerset Splits. Cuisine: Ice Cream & Frozen Yogurt, Food. Located at 2600 E Somerset St, Philadelphia. Rating: 4.5 stars. Popular Keywords: cream, sundae, strawberry, neighborhood, stocks, shop, cake, fudge, milkshake, cone, shortcake, sweet, owners, richmond, cute. Reviews: I was in love with this place the second I walked in! The restaurant is cute and tiny and gives an old-time ice cream shop feel. They offer a variety of ice cream flavors as well as a bunch of topping options. It's a fairly simple concept. 

I designed a pretty good sundae with vanilla, fudge, peanu Cute little ice cream spot that opened in the neighborhood. The owners are friendly and offer suggestions. The selection of ice cream and toppings -mmmmmmmmm We recently stopped at Somerset Splits after a concert. We figured why not and love to try new places. First off the place serves some of the best ice cream around, Bassett's! Pulling up I was hoping it would be house made but Bassett's is just as good. 

The location is easy to find as it right nex"
oXw9R3-fdgAzv0K6d35lkA,QU JAPAN BISTRO & BAR,4.5,118,3.0,Philadelphia,"1635 Market St, Ste 103","Ramen, Japanese, Nightlife, Restaurants, Beer, Wine & Spirits, Food, Cocktail Bars, Sushi Bars, Bars","QU JAPAN BISTRO & BAR. Cuisine: Ramen, Japanese, Nightlife, Restaurants, Beer, Wine & Spirits, Food, Cocktail Bars, Sushi Bars, Bars. Located at 1635 Market St, Ste 103, Philadelphia. Rating: 4.5 stars. Noise level: average. WiFi: free. Ambience: classy. Popular Keywords: sushi, happy, hour, lunch, roll, fresh, ramen, salmon, quality, city, better, rolls, spot, special, though. Reviews: This is a decent work lunch spot. Quick and attentive service. lunch specials with soup/salad, plus sushi or ramen. Sushi was decent and filling! Ramen was surprisingly satisfying. My group really liked the veggie ramen esp the spinach noodles. Also tried the shoyu and tonkatsu ramens. I personally  Everything is sooo fresh and delicious and servers are so kind! You should give the value here they deserve! Great and quick service. The server was courteous and considerate to recommend dish as per one's preference. Ramen was delicious. All ingredients used were fresh and delightful. Chef special roll was fresh though a star less for the taste. I guess they can do better with the roll. Cold sake, the whi"
uxPKXkQXVptsahM9-uKaaw,Walgreens,3.0,25,2.0,Philadelphia,1800 South St,"Shopping, Beauty & Spas, Food, Photography Stores & Services, Drugstores, Convenience Stores, Cosmetics & Beauty Supply","Walgreens. Cuisine: Shopping, Beauty & Spas, Food, Photography Stores & Services, Drugstores, Convenience Stores, Cosmetics & Beauty Supply. Located at 1800 South St, Philadelphia. Rating: 3.0 stars. Popular Keywords: neighborhood, pharmacy, polite, fast, problem, need, soap, detergent, wait, while, someone, unlock, apparently, these, items. Reviews: My neighborhood  go to pharmacy. The staff is very nice and polite. The pharmacy staff is friendly and super fast. 

The only problem is when I need to get soap or detergent, I have to wait for a while for someone to unlock  it for me. Apparently, these items are typically stolen  ‍ Terrific store, nicest people in the world. I live in the neighborhood and I've been going there ever since it was open and lately the crew that they have in there is the best ever. I'm a happy patron."
XTQWHOY2W2AhWuL0VakAgg,Ryan's Pub,4.0,49,2.0,Philadelphia,4301 Main St,"Bars, Irish Pub, Pubs, Nightlife, Restaurants","Ryan's Pub. Cuisine: Bars, Irish Pub, Pubs, Nightlife, Restaurants. Located at 4301 Main St, Philadelphia. Rating: 4.0 stars. Noise level: average. WiFi: free. Ambience: classy. Popular Keywords: wings, table, drinks, minutes, ryan, happy, night, open, spot, main, street, didn, friends, walked, hour. Reviews: FIVE STARS. First of all, great beer. I'm from Cleveland so to see a Great Lakes here brought a lil tear to my lil eye. Also thank you Ryan's pub for bringing me back to my past with the song ""Stacie's mom"". I loved raging to that song at your awesome bar. Made me so happy. Stacie's mom really does  Great wings and bar tenders. Ron and KO are the best. Good service and friendly. Gets crowded on weekend nights but it is big enough to keep the wait short if there is one. Got to philly late and this was my spontaneous first stop. Great atmosphere and friendly people. Bar tender was great. 
Decent selection of craft beers. They do have food but kitchen not open on a late Sunday evening."
PxG1rLAfbvtoAWrsq5Rhog,Center City Pretzel Co,4.5,140,1.0,Philadelphia,816 Washington Ave,"Bakeries, Food, Pretzels","Center City Pretzel Co. Cuisine: Bakeries, Food, Pretzels. Located at 816 Washington Ave, Philadelphia. Rating: 4.5 stars. Noise level: average. Popular Keywords: pretzels, pretzel, philly, mustard, soft, factory, fresh, these, probably, flour, around, oven, maybe, must, better. Reviews: This place is the epitome of ""hole in the wall."" It's basically a dude in an old warehouse slinging pretzels. There's only room for maybe four people in front of the counter there, but for fifty cents you get the best pretzel any money can buy. Philadelphians must die laughing at NYC pretzels - they I am a fan of the Philly Soft Pretzel factory, but I wanted to try something different.  Center City Pretzel Company (bakery) currently sells pretzels at 50 cents a pop, no discount for buying in bulk.  As others have said, these pretzels are crispy on the outside.  What hasn't been said is that the The pretzels had perfectly rough, resilient exteriors and blissfully raised, chewy interiors. The price was almost bafflingly low. A man in a garage served the delicacies expediently, in a brown paper bag that would have hid my purchase from wandering eyes had I not consumed two greedily, on the spo"
G1q1IeNbiRJL5bReBLFdzQ,Mercer Cafe,4.0,90,2.0,Philadelphia,2619 E Westmoreland St,"Restaurants, Breakfast & Brunch, Pizza, Sandwiches, American (New), Cafes","Mercer Cafe. Cuisine: Restaurants, Breakfast & Brunch, Pizza, Sandwiches, American (New), Cafes. Located at 2619 E Westmoreland St, Philadelphia. Rating: 4.0 stars. Noise level: average. WiFi: free. Ambience: casual. Popular Keywords: breakfast, spot, mercer, cafe, neighborhood, home, fries, eggs, chicken, sandwich, feel, lunch, turkey, diner, special. Reviews: Very good affordable breakfast no frills. The #5 combo is the move. The coffee is always hot and ready to top off-La Colombe. Staff is usually always very friendly and the food comes out quick. 15-20 min turn around from walking in until you have your check and you're leaving-but also they never try Ugh, I hate doing this, as I have just discovered this place and actually quite like it. For months I was trekking back into Fishtown from work, so this is a bit closer. I just got their chicken caesar salad, which is fine, they make their own dressing which is decent, but the grilled chicken is gna Mercer Cafe is a small place, but great service. The employees are always nice and personable. Noting is ever a problem to them. The food is also amazing! Every dish is made with care and love. There is a full house, but when there is, the wait is generally short. I love this place and they definite"
DAbpxhhHOxInDNLdvWrTTQ,Smile Cafe,4.0,303,2.0,Philadelphia,105 S 22nd St,"Noodles, Thai, Restaurants, Salad","Smile Cafe. Cuisine: Noodles, Thai, Restaurants, Salad. Located at 105 S 22nd St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: classy, casual. Popular Keywords: thai, curry, noodles, delivery, chicken, smile, rice, spicy, small, take, veggies, green, shrimp, favorite, dumplings. Reviews: I have an absolute favorite Thai restaurant in Philly which is sadly closed on Mondays. I ordered take out from Smile the other night and got the veggie dumplings, duck pad Thai, spicy noodles, and pad see ew. I think this place will become a close second, or at least a Monday night favorite. Delive Amazing food, friendly service, and great value--what more can I say.  We don't live in the area anymore and haven't been here in a few years but I'm happy to say it hasn't changed from the special place I remember.  I got the Princess Dumplings and Spicy Duck and everyone else at the table said tha This is my go to place. It is so good. You should try their spicy noodle, golden rings, and penang curry. It is BYOB as well."
-5Rah4ZvWsDu4oilUZxhtw,World Cafe Live,4.0,350,2.0,Philadelphia,3025 Walnut St,"Nightlife, Arts & Entertainment, Restaurants, Music Venues, American (New), Bars, Jazz & Blues","World Cafe Live. Cuisine: Nightlife, Arts & Entertainment, Restaurants, Music Venues, American (New), Bars, Jazz & Blues. Located at 3025 Walnut St, Philadelphia. Rating: 4.0 stars. Noise level: loud. WiFi: free. Ambience: classy, casual. Popular Keywords: show, venue, music, live, downstairs, parking, upstairs, before, hour, another, room, concert, down, cafe, happy. Reviews: Great place overall but I was quite surprised at how good the restaurant was.  I don't expect much as far as food goes at a music venue, but we wanted to have seats at a show and decided to make reservations.  Everything was great!  My martini was delicious and the harvest salad with salmon - so fla Music is great. Do not go there for the food. Service poor and slow. Portions paltry and taste tenuous.  We were a party of 7. Food for 6 arrived. The salmon did not make it. Perhaps they are still waiting for a bite on their fishing hook. Great venue with decent food and live music most nights. Only complaint is that i wish they would have more open sessions here!"
CsZJYRcHFzkhqGBBnoIKaA,Sue's Produce Market,4.5,119,1.0,Philadelphia,114 S 18th St,"Food, Specialty Food, Grocery, Fruits & Veggies","Sue's Produce Market. Cuisine: Food, Specialty Food, Grocery, Fruits & Veggies. Located at 114 S 18th St, Philadelphia. Rating: 4.5 stars. Popular Keywords: prices, juice, market, selection, fresh, produce, city, price, rittenhouse, local, fruits, fruit, amount, places, business. Reviews: What a joke. I thought I was heading to a place of exotic fruits and vegetables. This place is a great spot for City Dwellers in need of a convenient grocery store location.  Prices are High. My go to place for groceries (other than the Saturday farmers market). Great selection of fruits and veggies with great pricing that even beats the Target close by (Sue sells pomegranates for 50 cents cheaper). Their exotic fruit selection is amazing and the fruit is ripe (get a papaya if they have  My favorite little shop in center city! I've been shopping here for 4 years. The family that owns this place is extremely kind and friendly. They're well-stocked and have very fair prices (apart from beans, which are $3 a can, buyer beware). They also have peonies during the spring, and are one of t"
TFbTZyxS6wN469IyN4BCRQ,Golden Crust Pizza III,2.5,82,2.0,Philadelphia,3732 Midvale Ave,"Pizza, Restaurants","Golden Crust Pizza III. Cuisine: Pizza, Restaurants. Located at 3732 Midvale Ave, Philadelphia. Rating: 2.5 stars. Noise level: average. WiFi: paid. Popular Keywords: pizza, manager, delivery, wasn, dressing, asked, items, chicken, give, person, after, stromboli, years, fries, called. Reviews: I wanted to give this place a good rating and if  I had only dealt with with the lovely person with long hair and earrings, and not gotten ill, I would have. 

While waiting to pay for something else,
A woman, the owner?,  pops out of the adjoining room looks me up and down, scowls at me and gave me Order delivery two salads with Cesar dressing with extra dressing ,never got the dressing,girl on phone said the delivery guy would bring it back when he came back from the delivery,4 hours later still no dressing... dry salad I only order off the Greek menu.  Not a pizza person.  Authentic, delicious home style stews and soups."
1ZgE6rlUr2YD697vFjVoQg,Gearo's,3.5,89,2.0,Philadelphia,1913 Welsh Rd,"Italian, Restaurants, Sandwiches, Pizza","Gearo's. Cuisine: Italian, Restaurants, Sandwiches, Pizza. Located at 1913 Welsh Rd, Philadelphia. Rating: 3.5 stars. Noise level: average. Ambience: casual. Popular Keywords: pizza, gearo, chicken, family, maybe, mozzarella, cheese, sauce, years, parm, fries, sticks, after, sandwich, atmosphere. Reviews: Would give 0 stars if I could! Will never eat here again and DO NOT recommend! 4 days ago I stopped in and ate half a cheesesteak and maybe 2 mozzarella sticks. Few hours later, after eating nothing else, my stomach was extremely upset but thinking maybe something just wasn't sitting right- I went t Amazing Pizza. Definitely my favorite!

I have been ordering from this place for the last ten years.
I do not think a-lot of people know that this place deliveries but they do and are always on time also they have great pasta. Try the fettuccine alfredo. This is my go to place, I mean I love this place , but the moment that you find not one but three pieces of hair gets me sick , I am so upset, I am telling you this is my place but can't get it out of my mind , gets me sick"
ntiIq1FNqduOyyowMFGh5A,Nan Zhou Hand Drawn Noodle House,4.0,2188,2.0,Philadelphia,1022 Race St,"Specialty Food, Noodles, Ethnic Food, Chinese, Comfort Food, Restaurants, Food","Nan Zhou Hand Drawn Noodle House. Cuisine: Specialty Food, Noodles, Ethnic Food, Chinese, Comfort Food, Restaurants, Food. Located at 1022 Race St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: classy, casual. Popular Keywords: noodles, noodle, soup, hand, drawn, beef, dumplings, chinatown, chinese, again, dish, cash, dishes, flavor, meal. Reviews: I've never had a fork thrown at me at a restaurant before, but here was a first. I'm white, didn't ask for a fork, and yet had a fork just thrown at my plate with my noodle dish. They were rude, rushed us, and were not even the tiniest bit nice. The food was good but the service was horrible. And it Super great street food. You seriously can't go wrong with anything on this extensive menu. Not a whole lot to say, see for yourself you won't be disappointed. ***UPDATE*** 
Not good. Went in and the food was absolutely disappointing. No flavor watery and kinda cold. Took some people with me and I l Damn. I'm relatively obsessed with any and all types of Asian noodle soups. The house special meatball soup might be my favorite bowl in the city. The broth is great, the meatballs are delicious and the hand drawn noodles have the most perfect toothsome quality to them. For $10.95 you can get a worl"
LTSlKMxPKHmOCFluV-j17Q,Falone's Steaks & Hoagies,4.0,46,1.0,Philadelphia,7337 Elmwood Ave,"Restaurants, Sandwiches, Cheesesteaks","Falone's Steaks & Hoagies. Cuisine: Restaurants, Sandwiches, Cheesesteaks. Located at 7337 Elmwood Ave, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: divey. Popular Keywords: cheesesteak, falone, meat, philly, every, wasn, hoagie, inside, tried, since, sandwich, outside, cheese, again, didn. Reviews: Have to give this place 5 stars.  I had the chicken parmigiana and it was as good as any I have ever had. So not just their sandwiches are good. May not be a high-end fancy place but the food was as good as any of those places. Highly recommend if you in town to try this place out. Fantastic Italian style sandwich with that awesome Philly bread roll. Don't be fooled by the appearance outside or inside it's a hidden gem OK as far as Cheesesteaks go. But this has got to be one of the pure filthiest restaurants I've ever been in. Flies, flies and more flies on every surface and table. Spent most time there fighting them over my food. Steak cutter and cheese cutter both have old, raw bloody meat on them. Floors dirty,"
ryGCYr4qNQnDVtji9RmbEA,Ciao Pizza,3.5,64,1.0,Philadelphia,1709 Chestnut St,"Pizza, Restaurants","Ciao Pizza. Cuisine: Pizza, Restaurants. Located at 1709 Chestnut St, Philadelphia. Rating: 3.5 stars. Noise level: average. Ambience: casual. Popular Keywords: pizza, slices, sandwich, cheese, hour, thin, area, wanted, delivery, prepared, lunch, front, found, napkins, ready. Reviews: My cousin told me about this place, and wanted to check it out. 

I love that you are able to order your food online (and can pick it up). A lot of other restaurants I was looking at offered online ordering, but only via delivery. I wanted to have my food already prepared, as I only have a half hour My go to pizza place. No frills just good old fashioned ny style pizza. And at a good price as well. Six bucks for two slices and a soda is as great a deal you'll find in center city I like this place.   Pizza crust thin and fresh.  Not too many pies sitting on the counter at mid-day, so you know things are all fresh and move quickly.  Cheese rich and gooey without being oversalted.  Tomato sauce rich and tasty.  Guys at the counter friendly, efficient.  Place is spotlessly clea"
_RRGOrzVgsEE4MlHHZE6iQ,Great Awakenings Cafe,4.5,26,1.0,Philadelphia,1466 E Cheltenham Ave,"Desserts, Bakeries, Bagels, Coffee & Tea, Restaurants, Cafes, Food, Ice Cream & Frozen Yogurt","Great Awakenings Cafe. Cuisine: Desserts, Bakeries, Bagels, Coffee & Tea, Restaurants, Cafes, Food, Ice Cream & Frozen Yogurt. Located at 1466 E Cheltenham Ave, Philadelphia. Rating: 4.5 stars. Noise level: quiet. WiFi: free. Popular Keywords: coffee, cream, work, toasted, quiet, aren, favorite, cafe, nearby, bagel, butter, atmosphere, wonderful, music, hours. Reviews: My favorite Cafe! I usually hold meetings with people here whenever it's nearby . If you don't know what vanilla chai is, i highly recommend ordering it alongside a toasted bagel with butter. You won't be disappointed! The atmosphere is great and the the staff is just wonderful! One of my favorite quiet places to go to for a great quiet cup of coffee and a good atmosphere. Love this place. They even have live music on the weekends sometimes. Great Awakenings Cafe was a great place to come study, eat some pastries  and drink coffee  for a few hours while I waited for my car  to get fixed at a nearby shop. The employees were very nice  and attentive to the customers and the music  was chill . The coffee  was good  and the Everything Bagel"
kzy0Kf7z1ucbL2sVbfAFsg,Ruth's Chris Steak House,3.5,184,3.0,Philadelphia,1800 Market St,"Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife","Ruth's Chris Steak House. Cuisine: Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife. Located at 1800 Market St, Philadelphia. Rating: 3.5 stars. Noise level: average. WiFi: free. Ambience: classy. Popular Keywords: steak, table, ruth, chris, waiter, experience, manager, location, drinks, before, server, took, reservation, seated, perfect. Reviews: Rating one star for Amber's attitude, never ate at this place I tried to make reservations because I heard the food was good but she denied me a booth and was rude about it. -Philadelphia PA location This was the most amazing New Years experience. We come here every year for New Years and we love it. The food is phenomenal! We had the porterhouse for 2 with creamed spinach and mashed potatoes - to die for. Steak cooked perfectly! Everyone is so nice here. And I have to particularly point out our Yesterday my family took me to dinner around 8pm in the private dining room. The waiter was great! The atmosphere was so relaxing and we were able to watch the basketball game as well. I can not remember the waiter name but he was amazing, hopefully the time and date can help you guys thank him for "
ZH41CKIlAZrrQD-DMV2TWA,Bob & Barbara's,4.0,295,1.0,Philadelphia,1509 South St,"Lounges, Bars, Nightlife, Dive Bars, Adult Entertainment","Bob & Barbara's. Cuisine: Lounges, Bars, Nightlife, Dive Bars, Adult Entertainment. Located at 1509 South St, Philadelphia. Rating: 4.0 stars. Noise level: loud. Ambience: divey, classy. Popular Keywords: philly, music, city, drag, night, shot, dive, cash, citywide, special, beer, live, drink, drinks, everyone. Reviews: Fun 80s-90s music to dance to But definitely not the drag queen night one expected. We had fun dancing but my friends and I can do that anywhere. Drinks were crazy strong so they tasted horrible but made the price acceptable. Came here and absolutely had to do the special: shot and beer combo. Or at least that's what my associate told me.  It was such positive vibes there, great music being played! Everyone there seemed be to having a great time too. The band plays some pretty great music and I think it was real chill. S Came here early on a Saturday night. Crowded, but good vibes. Drinks were fine. Unfortunately, my friend and I didn't enjoy the live music that evening. Glad we came back for 9:30 pm jazz though. Fantastic band (The Four Notes)! Wish they'd been on earlier!"
GzSBK3xn2zL9of5-GoRQHA,Kale Yeah,5.0,53,2.0,Philadelphia,301 Spring Garden St,"Cafes, Sandwiches, Breakfast & Brunch, Restaurants, Salad","Kale Yeah. Cuisine: Cafes, Sandwiches, Breakfast & Brunch, Restaurants, Salad. Located at 301 Spring Garden St, Philadelphia. Rating: 5.0 stars. WiFi: free. Popular Keywords: kale, salad, healthy, fresh, chicken, yeah, owner, roasted, neighborhood, lunch, options, sandwich, dressing, again, ingredients. Reviews: I had the Herb roasted chicken, torn kale with olive oil, cinnamon sweet potato, brussel sprouts with the miso carrot ginger dressing. It was delicious! There aren't that many healthy, good tasting lunch options around the area (on the south side of SG) so this is a winner for me. I can't wait to tr I've ordered from Kale Yeah! Twice now and each time didn't disappoint! I'm one of the pickiest vegetarians there is who doesn't like most vegetables and struggles to find heathy options that I enjoy. I've made my own salad and had their tofu panini. Both of them were absolutely delicious. 

I'm gla This place is great!! The food is delicious and healthy. Galley, the owner, is nice as can be. This is exactly the healthy quick food stop this neighborhood needed"
NmzGFQAQBZOSL6nY4dXfPQ,Jin Jin Chinese Restaurant,3.0,64,2.0,Philadelphia,"9865 Bustleton Ave, Ste A","Restaurants, Seafood, Soup, Chinese","Jin Jin Chinese Restaurant. Cuisine: Restaurants, Seafood, Soup, Chinese. Located at 9865 Bustleton Ave, Ste A, Philadelphia. Rating: 3.0 stars. Noise level: quiet. Popular Keywords: shrimp, fried, rice, chicken, mein, chinese, taste, over, rolls, again, sauce, sweet, area, ordering, years. Reviews: Ordering for pickup from Jin Jin for over 10 years. Food is always good and convenient. You can order from their website. I love that they're not to far. Food is always hot and delicious my go to is the fry wings and pork fried rice. Pizza rolls and shrimp roll. Bomb.com Five stars for their cheesesteak egg rolls and crab Rangoon. Everything else they have sucks. But honestly, their cheesesteak egg rolls are so bomb I will just order 8 and call it a night. Lol"
qRgeV1CMZawRblc2qjHo_g,El Jarocho,4.0,445,1.0,Philadelphia,1138 S 13th St,"Restaurants, Mexican","El Jarocho. Cuisine: Restaurants, Mexican. Located at 1138 S 13th St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: casual. Popular Keywords: mexican, tacos, chips, delivery, burrito, philly, authentic, chorizo, pastor, sauce, steak, south, jarocho, favorite, salsa. Reviews: Other patrons seemed to be native Spanish speakers (a great sign).  Portions are huge and delicious (even a better sign).  If you're not sure what to order, just ask the owner or whoever is taking your order.  They will steer you towards an amazing Mexican food heaven. Go hungry. Their portions are  I've been here twice in two weeks!

Great little Mexican joint, pretty authentic (i think?) with an extensive menu. I've ordered the Tosados twice and love it. You get three and they are piled high with goodies.

The base is a crisp fried tortilla with refried beans, meat, shredded lettuce, cheese,  Called twice to order for take out. Placed on hold for 5 mins each. No response. When they put you on hold, they leave the receiver in the counter and you can hear other people order. They forget about you and just hang up. I think it's direspectful to customers."
BPBTCvmUfRnEH6yyABzOzA,Evil Genius Beer,4.0,283,2.0,Philadelphia,1727 N Front St,"Restaurants, Nightlife, Beer Gardens, Gastropubs, Food, Breweries","Evil Genius Beer. Cuisine: Restaurants, Nightlife, Beer Gardens, Gastropubs, Food, Breweries. Located at 1727 N Front St, Philadelphia. Rating: 4.0 stars. Noise level: loud. WiFi: free. Ambience: hipster, trendy, casual. Popular Keywords: beer, beers, brewery, space, enjoyed, evil, genius, flight, outdoor, games, enjoy, hard, friends, garden, area. Reviews: Loved the whole setup! Beer was tasty! Delicious tacos and buffalo chicken dip! Also my kids enjoyed the retro Nintendo game system they have available to play. Really appreciate how dog friendly they are. It's a huge draw to the beer garden. Thanks! What a great place, I love the stouts. My wife and daughter got lighter beers and enjoyed.

Very relaxed casual atmosphere. The architecture inside is incredible.

We will definitely be back!"
iGBNtwOI_v23D61f2R7e-w,Popeyes Louisiana Kitchen,2.0,46,1.0,Philadelphia,2440 Grant Ave,"Restaurants, Fast Food, American (Traditional), Chicken Wings","Popeyes Louisiana Kitchen. Cuisine: Restaurants, Fast Food, American (Traditional), Chicken Wings. Located at 2440 Grant Ave, Philadelphia. Rating: 2.0 stars. Noise level: average. Popular Keywords: chicken, popeyes, drive, sandwich, thru, again, location, minutes, manager, after, asked, tenders, want, employees, didn. Reviews: Although the service was quick management here seems to have taken the cheapskate route on quality. I ordered the $10 TENDERS combo and what I received were 7 TINY pieces of chicken that would've been $2 popcorn chicken or chicken bites anywhere else. I understand businesses try to cut costs but thi I was just here 3 minutes ago and the girl at front of cashier gave a bad service in my believe! She look like she did not want to be there!? I gave her my card to pay for my food and instead her hand me back my card she drop it instead of and did not apologized and walk away like not care!!  I give Literally just pulled out because i was told you were closed, at 845pm on a monday. Not even just out of samdwiches, you were just closed. Why?? People were inside eating still, so not sure why a bunch of cars were turned away. Terrible tbh. And there is no contact information on your webpage, so to"
Iq5svbpQv05faAs1i4G-IA,Johnny Chang's,3.5,64,2.0,Philadelphia,2601 S Broad St,"Restaurants, Thai, Japanese, Chinese","Johnny Chang's. Cuisine: Restaurants, Thai, Japanese, Chinese. Located at 2601 S Broad St, Philadelphia. Rating: 3.5 stars. Noise level: average. Ambience: classy, casual. Popular Keywords: over, horrible, customer, something, money, disappointed, away, johnny, chang, many, years, phone, probably, called, chinese. Reviews: Zero stars. Inedible. Not an exaggeration. Dog food. Messed up my pickup order. Horrible customer service. Didn't offer money back or to deliver it to me. Treat you like it's your responsibility to make it right. I'm not driving all the way back to fix it turd. You should. Super disappointed. Soggy  Horrible.. owners horrible rats running all over the place. I use to like this place but I just can't take their rude behavior as well unsanitary conditions....STAY AWAY!!! My parents and I used to order from Johnny Chang's all the time for many years over the phone and one day I ordered something that was probably very inexpensive to make as it only involved egg and rice and my husband called to say he would run behind by a couple of minutes and they told him not to w"
gvPQfpdVHiksyjid6aJ6xQ,Maple Star,3.0,31,2.0,Philadelphia,1521 Cecil B Moore Ave,"Food Delivery Services, Food, Diners, Restaurants, Chinese","Maple Star. Cuisine: Food Delivery Services, Food, Diners, Restaurants, Chinese. Located at 1521 Cecil B Moore Ave, Philadelphia. Rating: 3.0 stars. Noise level: quiet. Popular Keywords: chinese, delivery, around, phone, yelled, customer, called, once, temple, down, take, spot, missed, dumplings, mein. Reviews: best Chinese around temple hands down. it's important to have a reliable go to Chinese take out spot on hand. Always good, always gets your order right, fast/late delivery. They were temporarily closed during COVID and are back in action. We missed them and happy to have them back. We always get the Maple Star has a fantastic menu selection and offers a wide variety of vegetarian options. My go to dish (highly recommend!) is the Vegetable Ho Fun. I love the flat noodles which are always prepared to perfection. The Miso soup is also really good! 

They accept card payment, which I like since som This place blows, they flirted with my underaged sister until she decided to wait in the car. We naturally followed her lead. The place smelled of old wall paper and food poisoned induced vomit. I am unpleased. 0/10 would do again"
VIYvcX9SScnqmoI0so1KZA,PrimoHoagies,4.0,154,1.0,Philadelphia,2043 Chestnut St,"Sandwiches, Restaurants, Italian","PrimoHoagies. Cuisine: Sandwiches, Restaurants, Italian. Located at 2043 Chestnut St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: casual. Popular Keywords: sandwich, sandwiches, hoagie, roll, diablo, meat, hoagies, turkey, italian, take, primo, fresh, peppers, chicken, bite. Reviews: They have some great sandwiches. This time I got the whacked chicken on a sesame seeded roll, tasted absolutley divine.  If your a fan of spicy try their diablo sandwiches...I'll be back again.  This is a great lunchtime spot. ordered twice in the past 2 weeks, asked for 2 simple things, cut the hoagie in half and cut up the long onions, i got neither, i dont think they  know how to cut up an onion, ive never had a hoagie with only 3 or 4 long onions stretched out the length of the roll,so when you take a bite they pull o This is the original, with staff that have been here for your. It's not a glamor spot, never eat-in facility, just darn good hoagies and specialty sandwiches."
SByH9Gjdr_bt_PD8N3hbCQ,Chick-fil-A,3.0,79,1.0,Philadelphia,8500 Essington Ave,"Event Planning & Services, Fast Food, Caterers, Restaurants, Chicken Shop","Chick-fil-A. Cuisine: Event Planning & Services, Fast Food, Caterers, Restaurants, Chicken Shop. Located at 8500 Essington Ave, Philadelphia. Rating: 3.0 stars. Noise level: average. Ambience: casual. Popular Keywords: chick, chicken, airport, line, sandwich, worst, quality, biscuit, location, flight, meal, every, long, wasn, wait. Reviews: I was told by friends to check out Chick-fil-A when I had the chance. The chance came and I ordered the chicken sandwich with waffle fries and unsweetened iced tea. The meal was nothing to write home about but the staff were friendly. I'll need to come back and try other menu items. I recently purchased Chick-fil-A gift cards. But, as I am standing in line to order from a Chick-fil-A in the Phildelphia airport, terminal C. My wife and I make an order only to be told our gift cards were no good.  What is the point in buying these, if we cant use them at every location. Horrible  Food was awesome as always! Main problem is not enough employees to get the orders out. There is no space for the amount of people waiting for there orders. May reconsider the staffing as to facilitate faster service. Keep up the great chicken sandwich!"
mN6eQvxxECXSQsv_SVwfRg,ACME Markets,2.0,27,2.0,Philadelphia,7010 Germantown Ave,"Food, Grocery, Bakeries, Drugstores, Shopping","ACME Markets. Cuisine: Food, Grocery, Bakeries, Drugstores, Shopping. Located at 7010 Germantown Ave, Philadelphia. Rating: 2.0 stars. Popular Keywords: acme, store, customer, items, lane, grocery, shopping, employee, employees, neighborhood, need, parking, checkout, shop, high. Reviews: I live in the neighborhood of west mount airy and I shop here regularly. They have everything you need in terms of basic grocery shopping. The place looks reasonably clean and there are always plenty of parking available.  The main problem is the lack of organic food options and the high price of it Not the prettiest grocery store, everything I  produce looked dry and the prices were high. Some good deals on grocery items. The only thing good about this grocery store is the location. When I first moved to the area, I tried to use it as my primary grocery store, but grew frustrated by the high prices, lack of selection, and regularly purchasing expired items. 
It's still there when I need a last minute item, but I try "
D2OcZHMkznF5bbelwZ7TPw,Molly Malloy's,4.0,339,2.0,Philadelphia,1136 Arch St,"American (New), Breakfast & Brunch, Gastropubs, Restaurants","Molly Malloy's. Cuisine: American (New), Breakfast & Brunch, Gastropubs, Restaurants. Located at 1136 Arch St, Philadelphia. Rating: 4.0 stars. Noise level: average. WiFi: free. Ambience: casual. Popular Keywords: market, reading, chicken, terminal, cheese, molly, sandwich, breakfast, beer, chips, inside, cheesesteak, malloy, philly, find. Reviews: The breakfast was very good here.  We got the farmers breakfast and the flavor was very good.  The marble eye toast was so good. Always a fan of reading terminal market in Philly. Have been to Molly Malloy's a few times after a long night for brunch. Great spot to grab food or to cure a hangover. Grab a delicious Beer Mosa and a chicken pot pie and you are set! The Pot Pie is the best I've ever had!! Was crazy packed at noon today on Good Friday but managed to get 2 seats at the bar.  Had the vegetable panini and it was very tasty and well prepared.  Tried two different types of wheat beer and they were very good also."
